1.24E+07
2.26E+10
4.99E+10
5.42E+10
3.93E+10
2.98E+10
6.65E+09
4.79E+08
2.90E+08
2.38E+09
7.60E+09
8.83E+09
8.13E+09
5.70E+09
2.14E+09
1.07E+09
2.09E+07
1.16E+09
2.90E+09
4.49E+09
5.02E+09
5.08E+09
3.99E+09
2.86E+09
1.38E+09
1.91E+08
1.60E+05
4.90E+08
1.09E+09
2.12E+09
2.54E+09
2.71E+09
2.25E+09
1.56E+09
8.18E+08
5.03E+08
7.77E+06
1.33E+07
3.30E+08
7.45E+08
1.19E+09
1.33E+09
1.26E+09
9.83E+08
6.15E+08
3.50E+08
1.44E+08
3.73E+06
7.14E+07
3.11E+08
4.73E+08
6.67E+08
6.98E+08
6.43E+08
4.89E+08
2.47E+08
8.79E+07
6.66E+06
1.65E+07
5.12E+07
1.88E+08
2.76E+08
3.83E+08
3.75E+08
3.07E+08
2.03E+08
9.90E+07
3.94E+07
1.34E+06
2.48E+07
8.41E+07
1.53E+08
1.83E+08
2.26E+08
2.21E+08
1.72E+08
9.42E+07
5.04E+07
5.12E+06
7.94E+04
2.77E+07
