1.24E+07
2.26E+10
4.99E+10
5.42E+10
4.39E+10
2.98E+10
9.44E+09
1.31E+09
2.90E+08
3.32E+09
6.92E+09
8.76E+09
8.13E+09
5.70E+09
2.79E+09
6.60E+08
5.50E+06
7.98E+08
2.45E+09
4.15E+09
5.19E+09
5.23E+09
4.32E+09
2.48E+09
1.38E+09
3.46E+08
1.60E+05
3.28E+08
1.09E+09
1.94E+09
2.54E+09
2.70E+09
2.39E+09
1.93E+09
1.18E+09
3.70E+08
3.68E+07
4.57E+07
3.30E+08
7.45E+08
1.12E+09
